order_id,user_id,order_date,discount_shown,discount_amount,order_value,net_revenue,channel
O903117,U304932,2026-03-16,True,140.0,230.45,90.45,app
O903118,U304933,2026-03-05,True,132.61,189.44,56.83,app
O903119,U304934,2026-03-19,True,140.0,214.48,74.48,app
O903120,U304937,2026-03-25,True,137.52,196.45,58.94,app
O903121,U304938,2026-03-27,True,140.0,303.72,163.72,app
O903122,U304939,2026-03-07,False,0.0,187.68,187.68,app
O903123,U304939,2026-03-08,False,0.0,160.76,160.76,app
O903124,U304943,2026-03-14,False,0.0,206.88,206.88,
O903125,U304945,2026-03-01,True,140.0,300.58,160.58,app
O903126,U304946,2026-03-04,True,140.0,362.01,222.01,app
O903127,U304948,2026-03-03,True,140.0,257.37,117.37,app
O903128,U304951,2026-03-20,False,0.0,200.47,200.47,app
O903129,U304952,2026-03-03,False,0.0,223.71,223.71,app
O903130,U304952,2026-03-20,False,0.0,216.95,216.95,app
O903131,U304953,2026-03-18,False,0.0,239.42,239.42,app
O903132,U304955,2026-03-21,True,69.3,99.0,29.7,app
O903133,U304956,2026-03-15,False,0.0,319.88,319.88,app
O903134,U304956,2026-03-27,False,0.0,127.44,127.44,app
O903135,U304957,2026-03-12,True,140.0,227.1,87.1,app
O903136,U304958,2026-03-12,True,140.0,243.43,103.43,app
O903137,U304959,2026-03-27,False,0.0,259.33,259.33,web
O903138,U304959,2026-03-24,False,0.0,183.13,183.13,app
O903139,U304959,2026-03-13,False,0.0,300.25,300.25,app
O903140,U304960,2026-03-26,True,140.0,225.37,85.37,app
O903141,U304960,2026-03-30,True,140.0,267.99,127.99,app
O903142,U304965,2026-03-26,False,0.0,132.19,132.19,app
O903143,U304966,2026-03-02,True,140.0,260.94,120.94,app
O903144,U304966,2026-03-04,True,127.11,181.59,54.48,web
O903145,U304968,2026-03-07,True,140.0,201.14,61.14,app
O903146,U304968,2026-03-17,True,102.32,146.17,43.85,app
O903147,U304968,2026-03-25,True,140.0,211.94,71.94,app
O903148,U304970,2026-03-04,True,140.0,314.23,174.23,app
O903149,U304972,2026-03-03,True,140.0,221.56,81.56,web
O903150,U304972,2026-03-02,True,101.29,144.7,43.41,app
O903151,U304973,2026-03-28,True,121.47,173.52,52.06,app
O903152,U304975,2026-03-01,True,140.0,231.34,91.34,app
O903153,U304978,2026-03-14,True,140.0,201.83,61.83,app
O903154,U304978,2026-03-16,True,72.58,103.69,31.11,app
O903155,U304984,2026-03-19,True,140.0,332.66,192.66,app
O903156,U304984,2026-03-10,True,140.0,223.81,83.81,app
O903157,U304984,2026-03-28,True,69.98,99.97,29.99,app
O903158,U304987,2026-03-08,True,140.0,209.99,69.99,app
O903159,U304989,2026-03-11,False,0.0,275.11,275.11,app
O903160,U304991,2026-03-15,True,108.61,155.15,46.55,app
O903161,U304991,2026-03-13,True,138.29,197.56,59.27,web
O903162,U304992,2026-03-21,False,0.0,204.94,204.94,app
O903163,U304993,2026-03-16,False,0.0,219.12,219.12,app
O903164,U304995,2026-03-10,False,0.0,230.1,230.1,app
O903165,U304996,2026-03-27,True,140.0,244.72,104.72,app
O903166,U304997,2026-03-30,False,0.0,196.42,196.42,app
O903167,U304997,2026-03-11,False,0.0,292.81,292.81,app
O903168,U305002,2026-03-01,True,140.0,278.41,138.41,app
O903169,U305004,2026-03-22,True,113.52,162.18,48.65,app
O903170,U305008,2026-03-08,True,106.01,151.44,45.43,app
O903171,U305009,2026-03-10,True,140.0,237.02,97.02,app
O903172,U305011,2026-03-19,True,140.0,225.63,85.63,web
O903173,U305013,2026-03-10,True,104.26,148.94,44.68,app
O903174,U305014,2026-03-08,True,84.37,120.53,36.16,app
O903175,U305015,2026-03-05,True,140.0,223.78,83.78,app
O903176,U305020,2026-03-26,True,140.0,332.1,192.1,app
O903177,U305021,2026-03-03,False,0.0,205.85,205.85,app
O903178,U305026,2026-03-10,False,0.0,256.07,256.07,app
O903179,U305026,2026-03-29,False,0.0,227.9,227.9,app
O903180,U305027,2026-03-08,False,0.0,225.12,225.12,app
O903181,U305031,2026-03-19,False,0.0,259.79,259.79,app
O903182,U305031,2026-03-28,False,0.0,313.68,313.68,app
O903183,U305033,2026-03-20,True,140.0,258.9,118.9,web
O903184,U305034,2026-03-05,True,131.88,188.4,56.52,app
O903185,U305034,2026-03-22,True,110.14,157.34,47.2,app
O903186,U305034,2026-03-14,True,140.0,285.73,145.73,app
O903187,U305036,2026-03-07,True,140.0,234.87,94.87,web
O903188,U305037,2026-03-15,True,129.15,184.49,55.35,app
O903189,U305037,2026-03-19,True,140.0,212.68,72.68,app
O903190,U305037,2026-03-18,True,140.0,305.1,165.1,app
O903191,U305038,2026-03-21,True,97.79,139.7,41.91,app
O903192,U305038,2026-03-05,True,140.0,252.11,112.11,app
O903193,U305039,2026-03-23,True,115.27,164.67,49.4,app
O903194,U305040,2026-03-23,True,140.0,205.08,65.08,app
O903195,U305042,2026-03-20,False,0.0,309.97,309.97,app
O903196,U305043,2026-03-04,True,72.25,103.21,30.96,app
O903197,U305044,2026-03-28,False,0.0,326.34,326.34,app
O903198,U305045,2026-03-16,False,0.0,134.31,134.31,app
O903199,U305046,2026-03-23,True,113.97,162.81,48.84,web
O903200,U305047,2026-03-12,True,140.0,200.49,60.49,app
O903201,U305047,2026-03-02,True,140.0,293.91,153.91,app
O903202,U305048,2026-03-25,True,140.0,274.8,134.8,app
O903203,U305049,2026-03-26,True,140.0,281.05,141.05,app
O903204,U305051,2026-03-29,True,140.0,230.2,90.2,app
O903205,U305056,2026-03-04,True,120.7,172.42,51.73,app
O903206,U305057,2026-03-26,False,0.0,208.44,208.44,app
O903207,U305059,2026-03-23,False,0.0,207.14,207.14,app
O903208,U305059,2026-03-28,False,0.0,239.91,239.91,app
O903209,U305060,2026-03-24,False,0.0,214.8,214.8,app
O903210,U305060,2026-03-28,False,0.0,114.37,114.37,app
O903211,U305064,2026-03-20,True,140.0,241.41,101.41,app
O903212,U305064,2026-03-01,True,140.0,254.8,114.8,app
O903213,U305064,2026-03-19,True,93.9,134.14,40.24,app
O903214,U305065,2026-03-12,True,140.0,298.25,158.25,app
O903215,U305066,2026-03-04,True,140.0,259.0,119.0,app
O903216,U305069,2026-03-16,True,140.0,222.39,82.39,app
O903217,U305070,2026-03-03,False,0.0,229.13,229.13,app
O903218,U305071,2026-03-09,False,0.0,219.65,219.65,web
O903219,U305077,2026-03-09,False,0.0,260.47,260.47,app
O903220,U305078,2026-03-20,True,140.0,273.85,133.85,app
O903221,U305078,2026-03-19,True,140.0,330.8,190.8,app
O903222,U305079,2026-03-16,True,140.0,228.73,88.73,app
O903223,U305089,2026-03-28,False,0.0,207.48,207.48,app
O903224,U305090,2026-03-05,False,0.0,256.8,256.8,app
O903225,U305092,2026-03-14,True,117.76,168.23,50.47,app
O903226,U305102,2026-03-07,False,0.0,123.66,123.66,app
O903227,U305102,2026-03-26,False,0.0,232.24,232.24,app
O903228,U305102,2026-03-30,False,0.0,203.88,203.88,app
O903229,U305103,2026-03-04,True,140.0,210.97,70.97,app
O903230,U305104,2026-03-20,False,0.0,247.81,247.81,app
O903231,U305106,2026-03-08,True,128.0,182.85,54.86,app
O903232,U305106,2026-03-15,True,140.0,273.62,133.62,app
O903233,U305107,2026-03-05,True,102.72,146.74,44.02,app
O903234,U305109,2026-03-06,True,140.0,216.43,76.43,app
O903235,U305110,2026-03-15,False,0.0,218.96,218.96,web
O903236,U305111,2026-03-14,True,140.0,245.27,105.27,app
O903237,U305112,2026-03-20,True,140.0,285.16,145.16,app
O903238,U305112,2026-03-17,True,140.0,275.33,135.33,app
O903239,U305116,2026-03-13,True,140.0,286.01,146.01,app
O903240,U305116,2026-03-17,True,140.0,293.51,153.51,app
O903241,U305118,2026-03-24,True,140.0,216.8,76.8,web
O903242,U305121,2026-03-18,True,140.0,202.54,62.54,app
O903243,U305126,2026-03-17,False,0.0,190.54,190.54,app
O903244,U305128,2026-03-09,False,0.0,191.13,191.13,app
O903245,U305128,2026-03-18,False,0.0,247.57,247.57,app
O903246,U305129,2026-03-17,True,140.0,260.56,120.56,app
O903247,U305129,2026-03-02,True,130.91,187.01,56.1,app
O903248,U305131,2026-03-11,True,140.0,223.24,83.24,app
O903249,U305131,2026-03-24,True,92.06,131.52,39.46,app
O903250,U305135,2026-03-21,True,140.0,302.43,162.43,
O903251,U305136,2026-03-21,True,140.0,245.58,105.58,app
O903252,U305137,2026-03-14,True,140.0,281.68,141.68,app
O903253,U305137,2026-03-13,True,140.0,246.93,106.93,app
O903254,U305140,2026-03-26,False,0.0,245.5,245.5,app
O903255,U305143,2026-03-06,True,102.38,146.26,43.88,app
O903256,U305145,2026-03-30,True,103.72,148.17,44.45,app
O903257,U305145,2026-03-24,True,129.34,184.78,55.43,app
O903258,U305146,2026-03-07,True,140.0,250.04,110.04,web
O903259,U305146,2026-03-22,True,88.24,126.05,37.82,app
O903260,U305148,2026-03-08,False,0.0,278.6,278.6,app
O903261,U305151,2026-03-27,False,0.0,146.5,146.5,app
O903262,U305151,2026-03-26,False,0.0,280.2,280.2,app
O903263,U305152,2026-03-18,True,140.0,253.35,113.35,app
O903264,U305154,2026-03-22,False,0.0,259.38,259.38,app
O903265,U305154,2026-03-27,False,0.0,151.0,151.0,app
O903266,U305154,2026-03-14,False,0.0,287.89,287.89,app
O903267,U305156,2026-03-04,False,0.0,103.9,103.9,app
O903268,U305156,2026-03-14,False,0.0,272.5,272.5,app
O903269,U305158,2026-03-13,True,94.48,134.97,40.49,app
O903270,U305159,2026-03-27,True,140.0,220.81,80.81,web
O903271,U305161,2026-03-14,True,118.16,168.8,50.64,web
O903272,U305162,2026-03-19,False,0.0,233.43,233.43,app
O903273,U305162,2026-03-19,False,0.0,237.8,237.8,app
O903274,U305164,2026-03-25,False,0.0,188.32,188.32,app
O903275,U305165,2026-03-25,True,131.18,187.4,56.22,app
O903276,U305167,2026-03-03,True,140.0,246.18,106.18,app
O903277,U305168,2026-03-17,True,140.0,230.85,90.85,app
O903278,U305171,2026-03-30,False,0.0,164.78,164.78,app
O903279,U305173,2026-03-07,False,0.0,300.35,300.35,app
O903280,U305174,2026-03-30,False,0.0,167.74,167.74,app
O903281,U305175,2026-03-17,True,72.73,103.9,31.17,app
O903282,U305175,2026-03-02,True,140.0,327.4,187.4,app
O903283,U305176,2026-03-22,False,0.0,171.45,171.45,app
O903284,U305177,2026-03-07,True,140.0,261.24,121.24,app
O903285,U305177,2026-03-20,True,140.0,249.24,109.24,app
O903286,U305180,2026-03-03,True,140.0,225.68,85.68,app
O903287,U305180,2026-03-21,True,119.04,170.06,51.02,app
O903288,U305181,2026-03-19,True,140.0,245.75,105.75,app
O903289,U305182,2026-03-02,True,140.0,240.28,100.28,app
O903290,U305182,2026-03-02,True,140.0,225.51,85.51,app
O903291,U305185,2026-03-21,True,140.0,240.45,100.45,app
O903292,U305187,2026-03-21,True,71.46,102.09,30.63,app
O903293,U305190,2026-03-14,False,0.0,218.76,218.76,app
O903294,U305191,2026-03-29,True,94.97,135.67,40.7,web
O903295,U305193,2026-03-27,True,140.0,309.86,169.86,app
O903296,U305193,2026-03-18,True,140.0,246.02,106.02,app
O903297,U305194,2026-03-19,True,140.0,248.67,108.67,app
O903298,U305196,2026-03-20,True,69.3,99.0,29.7,app
O903299,U305198,2026-03-28,True,122.54,175.06,52.52,app
O903300,U305198,2026-03-07,True,125.7,179.57,53.87,app
O903301,U305199,2026-03-30,False,0.0,283.53,283.53,app
O903302,U305200,2026-03-23,False,0.0,236.05,236.05,app
O903303,U305201,2026-03-19,True,140.0,301.0,161.0,web
O903304,U305202,2026-03-04,False,0.0,288.75,288.75,app
O903305,U305202,2026-03-06,False,0.0,129.16,129.16,app
O903306,U305203,2026-03-04,False,0.0,213.14,213.14,app
O903307,U305203,2026-03-10,False,0.0,170.79,170.79,app
O903308,U305205,2026-03-12,True,140.0,314.7,174.7,app
O903309,U305205,2026-03-10,True,81.1,115.85,34.76,web
O903310,U305208,2026-03-30,False,0.0,329.29,329.29,app
O903311,U305211,2026-03-04,True,124.38,177.69,53.31,app
O903312,U305218,2026-03-11,True,69.3,99.0,29.7,app
O903313,U305220,2026-03-16,True,138.36,197.66,59.3,app
O903314,U305222,2026-03-25,False,0.0,134.74,134.74,app
O903315,U305226,2026-03-03,True,140.0,207.03,67.03,app
O903316,U305226,2026-03-23,True,140.0,311.72,171.72,
O903317,U305227,2026-03-04,False,0.0,190.32,190.32,app
O903318,U305227,2026-03-11,False,0.0,255.22,255.22,app
O903319,U305230,2026-03-11,False,0.0,184.51,184.51,app
O903320,U305230,2026-03-27,False,0.0,232.85,232.85,web
O903321,U305231,2026-03-16,True,140.0,210.72,70.72,app
O903322,U305231,2026-03-23,True,116.46,166.37,49.91,app
O903323,U305232,2026-03-13,False,0.0,309.88,309.88,app
O903324,U305233,2026-03-12,False,0.0,254.94,254.94,app
O903325,U305237,2026-03-01,False,0.0,246.49,246.49,app
O903326,U305240,2026-03-22,False,0.0,207.66,207.66,app
O903327,U305241,2026-03-22,False,0.0,260.9,260.9,web
O903328,U305241,2026-03-03,False,0.0,211.21,211.21,app
O903329,U305242,2026-03-24,False,0.0,156.31,156.31,app
O903330,U305245,2026-03-12,True,140.0,217.04,77.04,app
O903331,U305245,2026-03-15,True,140.0,206.99,66.99,web
O903332,U305246,2026-03-26,False,0.0,154.12,154.12,app
O903333,U305248,2026-03-10,False,0.0,352.88,352.88,app
O903334,U305248,2026-03-12,False,0.0,252.3,252.3,app
O903335,U305249,2026-03-07,False,0.0,201.42,201.42,
O903336,U305251,2026-03-02,True,140.0,213.64,73.64,app
O903337,U305253,2026-03-06,True,84.75,121.07,36.32,app
O903338,U305255,2026-03-23,True,140.0,215.01,75.01,app
O903339,U305257,2026-03-02,True,140.0,301.76,161.76,app
O903340,U305258,2026-03-08,True,140.0,275.5,135.5,app
O903341,U305260,2026-03-25,True,140.0,221.42,81.42,app
O903342,U305261,2026-03-20,True,120.56,172.23,51.67,app
O903343,U305261,2026-03-27,True,120.72,172.45,51.74,app
O903344,U305263,2026-03-13,True,140.0,318.07,178.07,app
O903345,U305263,2026-03-02,True,140.0,206.45,66.45,app
O903346,U305263,2026-03-30,True,124.24,177.49,53.25,app
O903347,U305263,2026-03-07,True,114.4,163.42,49.03,app
O903348,U305266,2026-03-29,False,0.0,99.0,99.0,app
O903349,U305268,2026-03-12,True,140.0,252.33,112.33,app
O903350,U305268,2026-03-11,True,140.0,292.78,152.78,app
O903351,U305274,2026-03-19,False,0.0,262.67,262.67,app
O903352,U305275,2026-03-15,True,140.0,242.39,102.39,app
O903353,U305275,2026-03-07,True,118.02,168.6,50.58,app
O903354,U305275,2026-03-18,True,117.08,167.25,50.18,app
O903355,U305276,2026-03-14,False,0.0,264.65,264.65,app
O903356,U305276,2026-03-05,False,0.0,185.48,185.48,app
O903357,U305277,2026-03-28,True,140.0,268.75,128.75,app
O903358,U305278,2026-03-24,True,140.0,293.61,153.61,app
O903359,U305280,2026-03-24,True,140.0,256.09,116.09,app
O903360,U305280,2026-03-27,True,140.0,287.97,147.97,web
O903361,U305285,2026-03-04,True,140.0,213.97,73.97,app
O903362,U305285,2026-03-02,True,140.0,244.16,104.16,app
O903363,U305286,2026-03-06,True,69.3,99.0,29.7,app
O903364,U305286,2026-03-14,True,92.24,131.77,39.53,app
O903365,U305287,2026-03-06,False,0.0,286.95,286.95,app
O903366,U305288,2026-03-17,False,0.0,203.13,203.13,app
O903367,U305289,2026-03-29,False,0.0,288.28,288.28,app
O903368,U305290,2026-03-03,False,0.0,275.93,275.93,app
O903369,U305293,2026-03-20,False,0.0,177.26,177.26,app
O903370,U305296,2026-03-13,True,126.73,181.05,54.31,app
O903371,U305296,2026-03-12,True,140.0,218.8,78.8,app
O903372,U305297,2026-03-28,True,140.0,238.19,98.19,app
O903373,U305297,2026-03-14,True,140.0,228.37,88.37,app
O903374,U305300,2026-03-18,True,92.76,132.51,39.75,app
O903375,U305301,2026-03-26,False,0.0,186.44,186.44,app
O903376,U305301,2026-03-23,False,0.0,180.42,180.42,app
O903377,U305304,2026-03-27,False,0.0,232.05,232.05,
O903378,U305304,2026-03-27,False,0.0,202.65,202.65,app
O903379,U305308,2026-03-18,False,0.0,153.01,153.01,app
O903380,U305309,2026-03-21,True,140.0,259.79,119.79,app
O903381,U305311,2026-03-06,False,0.0,315.35,315.35,app
O903382,U305314,2026-03-21,False,0.0,267.74,267.74,app
O903383,U305315,2026-03-20,False,0.0,217.35,217.35,app
O903384,U305316,2026-03-14,False,0.0,205.8,205.8,app
O903385,U305318,2026-03-14,False,0.0,198.74,198.74,app
O903386,U305319,2026-03-23,True,140.0,234.24,94.24,app
O903387,U305323,2026-03-07,False,0.0,139.63,139.63,app
O903388,U305324,2026-03-28,True,133.88,191.26,57.38,app
O903389,U305324,2026-03-21,True,133.29,190.41,57.12,app
O903390,U305326,2026-03-01,False,0.0,149.42,149.42,app
O903391,U305326,2026-03-21,False,0.0,163.27,163.27,app
O903392,U305330,2026-03-22,False,0.0,230.0,230.0,app
O903393,U305336,2026-03-21,True,140.0,243.46,103.46,app
O903394,U305336,2026-03-12,True,137.68,196.69,59.01,app
O903395,U305336,2026-03-02,True,129.25,184.64,55.39,web
O903396,U305338,2026-03-20,True,140.0,235.78,95.78,app
O903397,U305340,2026-03-26,False,0.0,180.9,180.9,app
O903398,U305341,2026-03-01,True,140.0,330.16,190.16,app
O903399,U305343,2026-03-22,True,140.0,221.31,81.31,app
O903400,U305344,2026-03-13,True,140.0,221.31,81.31,app
O903401,U305345,2026-03-30,False,0.0,192.61,192.61,app
O903402,U305346,2026-03-26,False,0.0,220.44,220.44,app
O903403,U305347,2026-03-09,False,0.0,198.2,198.2,app
O903404,U305349,2026-03-11,False,0.0,115.12,115.12,app
O903405,U305350,2026-03-30,False,0.0,241.47,241.47,web
O903406,U305350,2026-03-17,False,0.0,203.66,203.66,app
O903407,U305351,2026-03-29,True,138.76,198.22,59.47,app
O903408,U305354,2026-03-25,True,71.49,102.13,30.64,web
O903409,U305354,2026-03-02,True,140.0,201.1,61.1,app
O903410,U305355,2026-03-19,True,140.0,280.17,140.17,app
O903411,U305356,2026-03-24,True,140.0,213.41,73.41,app
O903412,U305357,2026-03-27,True,140.0,218.53,78.53,app
O903413,U305358,2026-03-30,False,0.0,331.55,331.55,app
O903414,U305359,2026-03-06,True,140.0,218.72,78.72,app
O903415,U305361,2026-03-26,True,140.0,332.15,192.15,app
O903416,U305363,2026-03-23,False,0.0,306.97,306.97,app
O903417,U305363,2026-03-26,False,0.0,209.54,209.54,app
O903418,U305366,2026-03-12,True,140.0,252.62,112.62,app
O903419,U305366,2026-03-09,True,140.0,268.98,128.98,app
O903420,U305366,2026-03-17,True,140.0,234.69,94.69,app
O903421,U305367,2026-03-16,False,0.0,183.35,183.35,app
O903422,U305369,2026-03-11,False,0.0,200.22,200.22,app
O903423,U305370,2026-03-17,False,0.0,335.54,335.54,app
O903424,U305371,2026-03-18,False,0.0,316.82,316.82,app
O903425,U305372,2026-03-10,False,0.0,233.03,233.03,app
O903426,U305372,2026-03-06,False,0.0,329.0,329.0,web
O903427,U305372,2026-03-11,False,0.0,191.98,191.98,app
O903428,U305376,2026-03-19,False,0.0,181.91,181.91,app
O903429,U305378,2026-03-21,True,140.0,271.07,131.07,app
O903430,U305378,2026-03-20,True,139.51,199.29,59.79,app
O903431,U305379,2026-03-20,True,140.0,283.05,143.05,app
O903432,U305383,2026-03-28,False,0.0,268.1,268.1,app
O903433,U305384,2026-03-06,True,140.0,267.62,127.62,app
O903434,U305385,2026-03-21,False,0.0,184.5,184.5,app
O903435,U305386,2026-03-29,False,0.0,140.4,140.4,app
O903436,U305386,2026-03-06,False,0.0,231.1,231.1,app
O903437,U305388,2026-03-18,False,0.0,249.98,249.98,app
O903438,U305390,2026-03-25,True,140.0,250.06,110.06,app
O903439,U305390,2026-03-03,True,140.0,313.4,173.4,app
O903440,U305394,2026-03-27,False,0.0,197.36,197.36,app
O903441,U305396,2026-03-30,True,140.0,200.23,60.23,app
O903442,U305402,2026-03-17,False,0.0,151.19,151.19,app
O903443,U305406,2026-03-29,True,140.0,225.38,85.38,app
O903444,U305407,2026-03-11,True,140.0,328.33,188.33,app
O903445,U305407,2026-03-17,True,116.97,167.1,50.13,app
O903446,U305409,2026-03-09,False,0.0,99.0,99.0,app
O903447,U305411,2026-03-16,True,140.0,248.89,108.89,app
O903448,U305412,2026-03-19,True,132.77,189.67,56.9,app
O903449,U305413,2026-03-22,False,0.0,267.53,267.53,app
O903450,U305414,2026-03-02,False,0.0,139.68,139.68,app
O903451,U305414,2026-03-11,False,0.0,153.03,153.03,app
O903452,U305415,2026-03-12,True,121.45,173.5,52.05,app
O903453,U305417,2026-03-06,True,140.0,277.32,137.32,app
O903454,U305418,2026-03-22,True,140.0,337.21,197.21,app
O903455,U305419,2026-03-23,True,140.0,247.29,107.29,app
O903456,U305420,2026-03-28,False,0.0,99.0,99.0,app
O903457,U305421,2026-03-01,False,0.0,343.09,343.09,app
O903458,U305422,2026-03-09,True,140.0,220.47,80.47,app
O903459,U305423,2026-03-24,True,89.44,127.77,38.33,app
O903460,U305423,2026-03-18,True,140.0,228.95,88.95,app
O903461,U305424,2026-03-11,True,140.0,236.15,96.15,app
O903462,U305425,2026-03-02,True,139.02,198.61,59.58,app
O903463,U305427,2026-03-02,False,0.0,286.34,286.34,app
O903464,U305430,2026-03-28,False,0.0,295.25,295.25,web
O903465,U305430,2026-03-15,False,0.0,130.06,130.06,app
O903466,U305431,2026-03-10,False,0.0,265.39,265.39,app
O903467,U305435,2026-03-04,False,0.0,-198.31,198.31,app
O903468,U305438,2026-03-02,False,0.0,234.37,234.37,app
O903469,U305442,2026-03-06,False,0.0,270.5,270.5,app
O903470,U305444,2026-03-25,False,0.0,217.93,217.93,app
O903471,U305446,2026-03-25,False,0.0,278.79,278.79,app
O903472,U305448,2026-03-02,True,140.0,202.43,62.43,app
O903473,U305453,2026-03-21,True,133.03,190.04,57.01,app
O903474,U305455,2026-03-28,False,0.0,310.86,310.86,app
O903475,U305457,2026-03-19,True,140.0,290.99,150.99,app
O903476,U305460,2026-03-05,True,140.0,257.96,117.96,app
O903477,U305462,2026-03-01,True,140.0,241.37,101.37,app
O903478,U305463,2026-03-14,True,140.0,217.19,77.19,app
O903479,U305465,2026-03-06,False,0.0,180.08,180.08,app
O903480,U305465,2026-03-19,False,0.0,314.23,314.23,app
O903481,U305466,2026-03-20,True,85.97,122.81,36.84,app
O903482,U305467,2026-03-10,True,140.0,297.04,157.04,app
O903483,U305469,2026-03-07,True,140.0,253.04,113.04,app
O903484,U305474,2026-03-27,False,0.0,167.15,167.15,app
O903485,U305476,2026-03-27,True,109.06,155.8,46.74,app
O903486,U305477,2026-03-17,False,0.0,228.46,228.46,app
O903487,U305478,2026-03-03,True,140.0,253.22,113.22,app
O903488,U305480,2026-03-15,True,115.15,164.51,49.35,app
O903489,U305480,2026-03-18,True,140.0,233.86,93.86,web
O903490,U305480,2026-03-17,True,130.59,186.56,55.97,app
O903491,U305480,2026-03-05,True,140.0,269.72,129.72,app
O903492,U305481,2026-03-06,True,140.0,236.93,96.93,app
O903493,U305481,2026-03-02,True,140.0,248.51,108.51,app
O903494,U305482,2026-03-06,True,140.0,209.72,69.72,app
O903495,U305482,2026-03-15,True,140.0,229.48,89.48,
O903496,U305483,2026-03-07,False,0.0,132.58,132.58,app
O903497,U305483,2026-03-12,False,0.0,203.22,203.22,app
O903498,U305488,2026-03-26,False,0.0,165.31,165.31,app
O903499,U305488,2026-03-18,False,0.0,208.85,208.85,app
O903500,U305488,2026-03-11,False,0.0,327.27,327.27,app
O903501,U305491,2026-03-30,True,93.19,133.13,39.94,app
O903502,U305492,2026-03-03,True,140.0,280.08,140.08,app
O903503,U305492,2026-03-06,True,140.0,323.88,183.88,app
O903504,U305492,2026-03-16,True,90.09,128.7,38.61,app
O903505,U305492,2026-03-30,True,121.49,173.55,52.07,app
O903506,U305493,2026-03-25,True,97.52,-139.31,41.79,app
O903507,U305494,2026-03-28,False,0.0,206.56,206.56,app
O903508,U305495,2026-03-13,False,0.0,254.64,254.64,app
O903509,U305496,2026-03-20,True,140.0,244.57,104.57,app
O903510,U305500,2026-03-24,True,140.0,282.54,142.54,app
O903511,U305501,2026-03-22,True,140.0,204.99,64.99,app
O903512,U305501,2026-03-20,True,140.0,245.87,105.87,web
O903513,U305502,2026-03-21,False,0.0,227.4,227.4,app
O903514,U305504,2026-03-12,True,140.0,243.9,103.9,app
O903515,U305509,2026-03-01,True,97.65,139.5,41.85,app
O903516,U305509,2026-03-24,True,140.0,265.88,125.88,app
O903517,U305513,2026-03-02,True,140.0,417.09,277.09,app
O903518,U305514,2026-03-07,True,140.0,232.79,92.79,app
O903519,U305515,2026-03-25,True,129.95,185.64,55.69,app
O903520,U305517,2026-03-06,False,0.0,304.93,304.93,app
O903521,U305519,2026-03-06,True,140.0,238.5,98.5,app
O903522,U305521,2026-03-13,False,0.0,171.28,171.28,app
O903523,U305521,2026-03-09,False,0.0,177.51,177.51,app
O903524,U305524,2026-03-24,True,140.0,262.84,122.84,app
O903525,U305524,2026-03-03,True,140.0,231.96,91.96,app
O903526,U305525,2026-03-03,True,137.16,195.95,58.78,app
O903527,U305528,2026-03-08,False,0.0,181.19,181.19,app
O903528,U305532,2026-03-05,True,133.92,191.31,57.39,app
O903529,U305532,2026-03-05,True,130.68,186.68,56.0,app
O903530,U305535,2026-03-06,False,0.0,223.73,223.73,web
O903531,U305538,2026-03-07,False,0.0,127.35,127.35,app
O903532,U305543,2026-03-24,True,69.3,99.0,29.7,app
O903533,U305545,2026-03-13,True,140.0,206.74,66.74,app
O903534,U305546,2026-03-09,False,0.0,193.22,193.22,app
O903535,U305551,2026-03-23,False,0.0,142.59,142.59,app
O903536,U305552,2026-03-13,False,0.0,227.44,227.44,app
O903537,U305552,2026-03-21,False,0.0,197.7,197.7,app
O903538,U305555,2026-03-10,True,140.0,291.51,151.51,app
O903539,U305557,2026-03-04,False,0.0,195.18,195.18,app
O903540,U305560,2026-03-03,True,140.0,228.07,88.07,app
O903541,U305561,2026-03-27,True,140.0,214.57,74.57,app
O903542,U305562,2026-03-06,True,134.39,191.98,57.59,app
O903543,U305564,2026-03-22,True,98.64,140.92,42.28,app
O903544,U305565,2026-03-01,False,0.0,152.18,152.18,app
O903545,U305566,2026-03-11,False,0.0,233.32,233.32,web
O903546,U305567,2026-03-23,True,138.98,198.54,59.56,app
O903547,U305569,2026-03-03,False,0.0,196.34,196.34,app
O903548,U305570,2026-03-15,True,103.18,147.4,44.22,app
O903549,U305571,2026-03-24,False,0.0,293.21,293.21,app
O903550,U305571,2026-03-16,False,0.0,99.0,99.0,web
O903551,U305573,2026-03-20,True,140.0,266.61,126.61,app
O903552,U305573,2026-03-09,True,140.0,205.44,65.44,app
O903553,U305573,2026-03-07,True,109.84,156.92,47.07,app
O903554,U305575,2026-03-03,True,114.61,163.73,49.12,app
O903555,U305576,2026-03-12,False,0.0,257.12,257.12,app
O903556,U305578,2026-03-05,True,140.0,239.76,99.76,app
O903557,U305579,2026-03-29,True,140.0,305.73,165.73,app
O903558,U305583,2026-03-14,True,110.31,157.59,47.28,app
O903559,U305585,2026-03-26,False,0.0,285.11,285.11,app
O903560,U305586,2026-03-25,False,0.0,217.78,217.78,app
O903561,U305587,2026-03-25,True,140.0,209.96,69.96,app
O903562,U305588,2026-03-05,False,0.0,219.48,219.48,app
O903563,U305590,2026-03-19,False,0.0,281.24,281.24,app
O903564,U305591,2026-03-22,False,0.0,99.0,99.0,app
O903565,U305591,2026-03-28,False,0.0,130.08,130.08,app
O903566,U305594,2026-03-15,True,140.0,255.92,115.92,app
