user_id,segment,city_tier,signup_date,historical_order_count,days_since_last_order,discount_shown,converted
U304448,new,tier_1,2024-11-22,0,9999,False,False
U304449,high_frequency,tier_2,2025-01-13,16,1,True,True
U304450,high_frequency,tier_2,2026-01-12,21,3,True,True
U304451,active,tier_3,2025-11-19,8,14,True,True
U304452,high_frequency,tier_1,2025-04-17,20,3,False,True
U304453,new,tier_2,2024-04-23,0,9999,False,True
U304454,new,tier_2,2026-02-09,0,9999,False,False
U304455,lapsed,tier_1,2025-11-17,3,147,False,False
U304456,high_frequency,tier_3,2024-08-04,17,0,False,True
U304457,new,tier_3,2026-01-31,0,9999,False,False
U304458,lapsed,tier_1,2025-02-28,6,82,True,False
U304459,active,tier_1,2024-04-09,5,13,True,True
U304460,lapsed,tier_3,2025-05-23,6,121,True,False
U304461,active,tier_2,2025-07-27,7,6,False,False
U304462,high_frequency,tier_1,2025-10-14,24,0,True,True
U304463,active,tier_2,2025-01-24,4,11,True,False
U304464,active,tier_1,2024-06-15,8,17,True,False
U304465,active,tier_1,2024-06-16,4,10,False,True
U304466,lapsed,tier_2,2025-11-06,2,86,False,False
U304467,active,tier_1,2026-01-21,8,13,True,True
U304468,new,tier_2,2025-03-10,0,9999,True,False
U304469,high_frequency,tier_3,2025-07-08,21,4,False,True
U304470,active,tier_3,2025-04-05,7,9,False,False
U304471,new,tier_2,2024-12-12,0,9999,True,True
U304472,active,tier_3,2026-02-26,6,20,False,True
U304473,lapsed,tier_2,2024-05-21,3,88,True,False
U304474,active,tier_1,2025-12-29,5,13,True,True
U304475,active,tier_2,2026-01-26,6,14,True,False
U304476,active,tier_2,2025-08-11,2,11,True,True
U304477,lapsed,tier_1,2025-07-17,3,73,True,False
U304478,lapsed,tier_2,2025-09-19,6,67,True,True
U304479,new,tier_3,2025-06-08,0,9999,False,False
U304480,lapsed,tier_2,2024-06-05,5,170,False,False
U304481,high_frequency,tier_1,2025-12-21,14,2,False,True
U304482,high_frequency,tier_1,2024-04-12,22,1,True,True
U304483,active,tier_2,2025-04-26,6,10,True,False
U304484,active,tier_1,2025-01-18,6,6,False,False
U304485,active,tier_3,2024-07-16,7,3,True,True
U304486,new,tier_1,2025-07-11,0,9999,True,True
U304487,lapsed,tier_2,2025-11-28,4,158,True,True
U304488,lapsed,tier_2,2025-04-26,2,174,False,False
U304489,new,tier_2,2025-07-02,0,9999,False,True
U304490,high_frequency,tier_1,2025-07-11,19,0,False,True
U304491,high_frequency,tier_1,2025-09-03,9,3,False,True
U304492,active,tier_1,2025-08-07,3,4,True,True
U304493,active,tier_3,2024-07-22,6,17,True,False
U304494,active,tier_1,2024-11-24,4,20,False,True
U304495,high_frequency,tier_1,2025-05-07,21,1,False,True
U304496,active,tier_2,2025-09-25,9,11,True,False
U304497,new,tier_2,2025-10-16,0,9999,False,False
U304498,active,tier_2,2024-09-02,6,4,True,False
U304499,lapsed,tier_1,2024-05-18,3,138,False,False
U304500,new,tier_2,2024-07-16,0,9999,False,False
U304501,high_frequency,tier_3,2024-09-12,15,1,True,True
U304502,lapsed,tier_1,2025-06-11,9,65,True,False
U304503,new,tier_3,2024-06-25,0,9999,True,True
U304504,active,tier_1,2025-06-20,8,19,True,False
U304505,high_frequency,tier_1,2024-06-16,17,3,False,False
U304506,lapsed,tier_3,2024-05-28,3,128,True,False
U304507,new,tier_1,2025-04-12,0,9999,False,False
U304508,active,tier_3,2024-10-18,1,17,False,True
U304509,lapsed,tier_2,2025-04-26,3,107,True,True
U304510,high_frequency,tier_2,2025-09-27,20,3,True,True
U304511,active,tier_2,2025-11-08,5,7,True,False
U304512,lapsed,tier_3,2025-01-21,3,72,False,False
U304513,active,tier_3,2024-09-28,6,17,True,True
U304514,new,tier_2,2025-04-23,0,9999,True,True
U304515,lapsed,tier_1,2024-07-09,4,121,True,False
U304516,high_frequency,tier_3,2024-08-25,17,3,True,False
U304517,active,tier_1,2025-04-27,1,19,False,False
U304518,lapsed,tier_1,2024-12-10,3,127,True,False
U304519,high_frequency,tier_3,2025-07-01,20,2,True,True
U304520,high_frequency,tier_3,2024-11-03,17,0,True,True
U304521,active,tier_2,2024-05-01,6,3,True,False
U304522,new,tier_2,2025-03-16,0,9999,False,False
U304523,new,tier_1,2025-07-18,0,9999,True,False
U304524,new,tier_1,2024-09-16,0,9999,True,False
U304525,high_frequency,tier_2,2025-01-26,16,4,True,False
U304526,high_frequency,tier_1,2025-03-12,9,0,False,False
U304527,active,tier_2,2024-11-30,3,5,True,False
U304528,active,tier_1,2025-08-31,5,18,True,True
U304529,lapsed,tier_3,2024-06-25,2,98,True,True
U304530,lapsed,tier_1,2025-05-13,2,82,True,False
U304531,active,tier_1,2026-02-17,7,14,True,True
U304532,lapsed,tier_3,2025-03-26,2,67,False,False
U304533,new,tier_2,2024-04-05,0,9999,True,False
U304534,high_frequency,tier_3,2024-08-06,20,2,True,True
U304535,new,tier_3,2025-05-13,0,9999,True,True
U304536,new,tier_2,2024-10-24,0,9999,False,False
U304537,active,tier_2,2024-05-31,6,11,False,False
U304538,new,tier_3,2025-07-30,0,9999,False,False
U304539,high_frequency,tier_1,2025-07-29,14,3,False,True
U304540,lapsed,tier_1,2024-12-01,4,170,True,False
U304541,active,tier_1,2024-06-07,9,20,True,False
U304542,lapsed,tier_1,2025-08-02,5,139,False,False
U304543,high_frequency,tier_2,2025-03-29,20,0,True,True
U304544,new,tier_3,2024-07-19,0,9999,True,True
U304545,new,tier_1,2024-12-29,0,9999,True,True
U304546,active,tier_1,2024-06-22,8,9,True,True
U304547,high_frequency,tier_1,2024-10-16,19,1,False,True
U304548,high_frequency,tier_3,2024-12-14,15,0,True,True
U304549,lapsed,tier_1,2025-07-31,3,86,True,False
U304550,active,tier_1,2025-12-21,9,6,False,True
U304551,new,tier_3,2025-04-24,0,9999,True,False
U304552,new,tier_1,2025-05-16,0,9999,False,False
U304553,lapsed,tier_1,2026-02-03,2,135,False,False
U304554,lapsed,tier_2,2025-01-26,4,136,True,False
U304555,lapsed,tier_2,2025-02-17,4,164,False,False
U304556,new,tier_3,2026-02-24,0,9999,True,False
U304557,high_frequency,tier_2,2025-04-09,13,4,True,True
U304558,lapsed,tier_2,2024-07-28,4,101,False,False
U304559,high_frequency,tier_2,2025-03-17,16,3,True,True
U304560,active,tier_2,2024-11-08,5,12,True,True
U304561,new,tier_1,2024-11-11,0,9999,True,False
U304562,new,tier_2,2025-10-03,0,9999,False,True
U304563,active,tier_1,2024-05-11,12,13,False,True
U304564,active,tier_2,2024-07-11,8,17,False,False
U304565,lapsed,tier_2,2025-03-29,4,118,False,False
U304566,active,tier_1,2024-05-07,4,9,True,True
U304567,active,tier_1,2025-07-26,2,16,True,True
U304568,high_frequency,tier_1,2025-09-14,20,2,True,True
U304569,lapsed,tier_1,2024-06-30,1,139,False,True
U304570,high_frequency,tier_2,2024-05-17,23,3,False,True
U304571,new,tier_1,2025-01-04,0,9999,True,False
U304572,high_frequency,tier_1,2025-08-08,25,2,True,True
U304573,active,tier_1,2024-12-25,8,14,False,True
U304574,active,tier_1,2024-11-14,3,17,False,False
U304575,active,tier_1,2024-06-15,9,11,True,False
U304576,active,tier_2,2025-04-02,3,15,True,False
U304577,lapsed,tier_1,2025-07-12,2,91,True,False
U304578,active,tier_3,2025-10-03,7,19,False,True
U304579,high_frequency,tier_2,2024-05-17,17,3,False,False
U304580,lapsed,tier_3,2025-04-25,0,119,True,True
U304581,active,tier_2,2025-10-11,9,17,True,True
U304582,lapsed,tier_3,2026-02-27,0,168,False,False
U304583,new,tier_1,2025-09-25,0,9999,True,False
U304584,new,tier_1,2025-09-17,0,9999,False,False
U304585,new,tier_1,2024-06-07,0,9999,False,False
U304586,active,tier_3,2024-10-26,4,9,True,True
U304587,lapsed,tier_1,2024-05-30,5,112,False,False
U304588,active,tier_2,2024-05-18,11,9,False,True
U304589,new,tier_2,2025-12-07,0,9999,False,True
U304590,active,tier_2,2024-12-27,4,16,False,True
U304591,lapsed,tier_2,2025-12-30,2,71,True,False
U304592,high_frequency,tier_2,2026-02-15,19,1,True,True
U304593,active,tier_1,2025-05-26,6,5,True,True
U304594,new,tier_1,2025-11-09,0,9999,True,True
U304595,high_frequency,tier_1,2025-07-06,12,4,True,True
U304596,lapsed,tier_1,2025-04-03,4,130,False,False
U304597,new,tier_2,2024-06-25,0,9999,True,True
U304598,active,tier_1,2025-05-17,4,13,True,False
U304599,active,tier_2,2024-11-30,7,6,True,True
U304600,active,tier_1,2025-08-20,8,18,False,True
U304601,lapsed,tier_2,2026-02-07,5,161,True,True
U304602,active,tier_3,2024-05-02,6,6,True,True
U304603,lapsed,tier_1,2025-11-23,4,177,False,False
U304604,active,tier_1,2025-02-19,5,3,True,True
U304605,lapsed,tier_2,2025-12-08,4,73,False,False
U304606,lapsed,tier_3,2025-07-11,3,121,True,False
U304607,lapsed,tier_3,2024-05-29,5,160,True,True
U304608,active,tier_1,2024-11-27,5,16,True,True
U304609,lapsed,tier_2,2024-07-28,2,110,True,True
U304610,new,tier_1,2025-07-07,0,9999,True,False
U304611,new,tier_1,2024-10-29,0,9999,True,False
U304612,active,tier_1,2024-11-17,5,15,False,True
U304613,active,tier_2,2025-07-31,4,15,True,True
U304614,high_frequency,tier_2,2025-02-20,17,2,True,False
U304615,new,tier_1,2024-07-19,0,9999,False,True
U304616,active,tier_1,2025-10-04,8,12,False,False
U304617,high_frequency,tier_2,2024-10-17,23,1,False,True
U304618,new,tier_2,2024-10-15,0,9999,False,False
U304619,active,tier_1,2025-08-21,9,13,False,True
U304620,active,tier_2,2025-05-26,7,18,True,True
U304621,active,tier_3,2024-08-31,7,18,False,True
U304622,lapsed,tier_1,2025-02-04,3,67,True,False
U304623,lapsed,tier_1,2025-07-02,6,71,True,False
U304624,lapsed,tier_2,2025-09-19,4,159,False,False
U304625,active,tier_1,2024-05-22,7,17,False,True
U304626,new,tier_1,2025-12-06,0,9999,False,False
U304627,lapsed,tier_2,2024-06-01,2,163,True,True
U304628,active,tier_2,2025-03-14,4,11,True,True
U304629,lapsed,tier_2,2025-06-15,6,157,True,True
U304630,active,tier_3,2025-09-01,5,20,False,False
U304631,new,tier_1,2024-04-18,0,9999,False,True
U304632,lapsed,tier_2,2025-04-17,5,63,True,False
U304633,lapsed,tier_2,2024-11-21,2,154,True,False
U304634,high_frequency,tier_2,2024-04-12,11,1,False,True
U304635,high_frequency,tier_2,2024-09-25,23,4,False,True
U304636,new,tier_1,2025-05-22,0,9999,False,False
U304637,new,tier_2,2026-01-02,0,9999,True,False
U304638,new,tier_2,2024-12-21,0,9999,False,True
U304639,active,tier_3,2024-06-21,5,13,False,True
U304640,active,tier_1,2026-01-29,6,3,True,True
U304641,high_frequency,tier_3,2025-05-30,14,0,False,True
U304642,high_frequency,tier_1,2025-03-12,21,3,False,False
U304643,lapsed,tier_3,2025-01-12,5,137,False,False
U304644,high_frequency,tier_3,2024-11-15,17,3,False,False
U304645,new,tier_2,2024-12-10,0,9999,True,True
U304646,new,tier_1,2025-06-09,0,9999,True,False
U304647,active,tier_1,2025-08-16,4,3,False,True
U304648,active,tier_1,2025-02-13,7,17,False,False
U304649,lapsed,tier_2,2024-05-10,9,73,True,False
U304650,active,tier_2,2025-06-23,5,9,True,False
U304651,high_frequency,tier_1,2025-06-26,22,2,False,True
U304652,active,tier_2,2025-09-02,0,13,True,True
U304653,lapsed,tier_2,2024-07-01,6,154,True,False
U304654,active,tier_2,2024-10-02,10,6,False,True
U304655,high_frequency,tier_2,2024-10-24,6,1,False,True
U304656,lapsed,tier_2,2024-04-21,6,167,True,True
U304657,new,tier_3,2025-03-01,0,9999,False,False
U304658,new,tier_1,2026-02-27,0,9999,True,False
U304659,active,tier_1,2025-10-17,11,11,True,False
U304660,active,tier_2,2025-05-27,8,8,True,False
U304661,new,tier_1,2024-06-08,0,9999,True,False
U304662,active,tier_2,2025-09-26,8,11,False,True
U304663,active,tier_1,2025-09-24,7,5,True,True
U304664,active,tier_3,2024-11-27,11,11,False,False
U304665,high_frequency,tier_3,2024-05-11,17,4,True,True
U304666,high_frequency,tier_3,2024-07-08,26,1,True,True
U304667,high_frequency,tier_3,2025-11-27,15,1,False,True
U304668,high_frequency,tier_2,2024-11-20,12,0,False,True
U304669,high_frequency,tier_1,2025-03-18,24,3,True,True
U304670,active,tier_3,2025-08-12,10,10,True,True
U304671,new,tier_2,2025-09-22,0,9999,False,False
U304672,active,tier_2,2025-12-05,3,19,True,True
U304673,active,tier_1,2025-09-17,9,9,False,False
U304674,high_frequency,tier_2,2026-02-10,23,2,False,True
U304675,high_frequency,tier_2,2024-07-26,12,2,False,True
U304676,high_frequency,tier_2,2025-04-09,17,1,True,True
U304677,high_frequency,tier_2,2024-05-12,21,3,True,True
U304678,lapsed,tier_3,2026-01-15,4,133,False,False
U304679,new,tier_2,2025-05-18,0,9999,True,False
U304680,active,tier_1,2025-05-17,9,3,True,True
U304681,active,tier_1,2024-09-26,4,3,True,False
U304682,active,tier_1,2025-09-25,6,13,True,True
U304683,lapsed,tier_3,2024-04-15,2,113,False,False
U304684,new,tier_1,2025-12-23,0,9999,True,False
U304685,lapsed,tier_3,2025-04-01,3,168,False,False
U304686,high_frequency,tier_3,2024-09-05,18,3,True,True
U304687,active,tier_1,2024-11-06,5,10,True,False
U304688,active,tier_1,2025-06-27,8,14,False,False
U304689,active,tier_2,2025-09-09,3,16,False,True
U304690,high_frequency,tier_1,2026-01-06,24,0,True,True
U304691,lapsed,tier_2,2024-05-19,8,97,True,False
U304692,new,tier_2,2024-10-27,0,9999,False,False
U304693,new,tier_3,2025-02-25,0,9999,False,False
U304694,new,tier_2,2024-04-21,0,9999,True,True
U304695,new,tier_3,2024-07-09,0,9999,False,True
U304696,active,tier_1,2026-02-04,5,4,True,True
U304697,lapsed,tier_2,2025-10-17,11,141,True,True
U304698,new,tier_1,2024-06-29,0,9999,False,True
U304699,lapsed,tier_3,2025-01-20,1,176,True,True
U304700,new,tier_2,2025-04-10,0,9999,True,False
U304701,active,tier_3,2025-06-18,8,8,False,True
U304702,active,tier_3,2024-08-26,6,14,True,False
U304703,active,tier_2,2024-10-13,6,8,True,True
U304704,high_frequency,tier_2,2025-06-17,19,0,True,True
U304705,lapsed,tier_3,2025-10-30,4,129,False,False
U304706,active,tier_3,2025-12-31,3,18,False,False
U304707,lapsed,tier_3,2026-02-25,6,168,True,False
U304708,active,tier_2,2025-11-07,5,7,True,True
U304709,new,tier_1,2025-09-28,0,9999,False,False
U304710,new,tier_3,2025-09-24,0,9999,False,False
U304711,active,tier_1,2024-04-09,12,11,True,False
U304712,lapsed,tier_3,2025-12-20,2,139,False,False
U304713,active,tier_3,2024-07-07,6,12,False,True
U304714,lapsed,tier_2,2024-07-03,3,105,True,False
U304715,lapsed,tier_1,2024-07-29,4,92,True,True
U304716,lapsed,tier_1,2026-01-18,5,153,False,False
U304717,lapsed,tier_1,2025-07-18,5,115,True,True
U304718,active,tier_1,2026-01-29,5,9,True,True
U304719,new,tier_2,2024-09-25,0,9999,True,False
U304720,active,tier_1,2025-07-30,4,20,True,True
U304721,new,tier_1,2025-09-22,0,9999,True,False
U304722,lapsed,tier_1,2024-07-11,0,169,False,False
U304723,new,tier_1,2025-11-30,0,9999,True,False
U304724,new,tier_1,2024-07-22,0,9999,True,False
U304725,active,tier_2,2026-01-28,8,20,True,True
U304726,lapsed,tier_1,2025-06-11,6,83,False,False
U304727,high_frequency,tier_3,2024-04-29,26,3,True,False
U304728,active,tier_3,2024-11-20,6,18,True,False
U304729,new,tier_1,2024-10-02,0,9999,False,False
U304730,active,tier_3,2026-01-07,9,14,True,True
U304731,active,tier_1,2026-01-30,7,13,False,False
U304732,active,tier_3,2024-11-09,6,20,False,False
U304733,new,tier_1,2025-09-14,0,9999,False,True
U304734,new,tier_1,2026-01-29,0,9999,False,False
U304735,lapsed,tier_2,2024-10-22,8,113,False,False
U304736,lapsed,tier_1,2025-11-27,3,98,False,False
U304737,active,tier_2,2024-07-22,7,12,False,False
U304738,active,tier_1,2024-07-22,5,13,True,True
U304739,lapsed,tier_2,2025-11-11,3,162,True,False
U304740,active,tier_1,2025-06-29,3,15,False,True
U304741,active,tier_2,2024-09-16,10,4,True,True
U304742,lapsed,tier_1,2025-02-25,3,165,False,False
U304743,high_frequency,tier_2,2025-06-22,17,4,True,True
U304744,active,tier_1,2025-09-16,6,18,False,False
U304745,lapsed,tier_1,2025-04-25,2,144,True,False
U304746,new,tier_1,2025-07-07,0,9999,False,False
U304747,active,tier_2,2024-11-27,8,14,False,True
U304748,active,tier_1,2024-09-17,4,4,False,False
U304749,lapsed,tier_3,2024-08-10,3,74,True,True
U304750,high_frequency,tier_2,2025-10-09,13,0,False,True
U304751,active,tier_3,2025-05-16,7,16,True,False
U304752,new,tier_1,2024-11-03,0,9999,True,False
U304753,active,tier_2,2025-12-23,7,9,False,True
U304754,lapsed,tier_1,2024-12-26,5,79,False,False
U304755,new,tier_1,2025-02-02,0,9999,True,False
U304756,active,tier_2,2025-09-11,5,11,True,True
U304757,new,tier_1,2025-08-29,0,9999,False,False
U304758,active,tier_1,2024-05-03,7,20,False,True
U304759,high_frequency,tier_1,2025-01-31,20,3,True,True
U304760,lapsed,tier_2,2025-11-08,3,70,False,False
U304761,new,tier_2,2024-05-11,0,9999,False,False
U304762,active,tier_3,2024-08-31,6,7,True,True
U304763,active,tier_1,2024-08-20,4,4,False,True
U304764,new,tier_1,2026-01-21,0,9999,False,False
U304765,active,tier_1,2026-01-10,4,19,True,True
U304766,active,tier_1,2025-08-18,5,5,True,True
U304767,active,tier_1,2024-04-30,8,11,False,True
U304768,active,tier_3,2026-01-27,3,10,False,False
U304769,high_frequency,tier_2,2025-06-20,25,0,False,True
U304770,high_frequency,tier_2,2026-02-24,33,3,True,True
U304771,lapsed,tier_1,2026-01-13,4,75,False,False
U304772,new,tier_2,2024-06-14,0,9999,True,False
U304773,lapsed,tier_2,2025-12-05,6,167,True,False
U304774,new,tier_1,2025-02-27,0,9999,True,False
U304775,active,tier_2,2024-04-13,4,6,False,True
U304776,active,tier_1,2025-11-16,8,19,True,True
U304777,lapsed,tier_1,2024-06-16,2,169,False,False
U304778,new,tier_1,2025-04-02,0,9999,True,True
U304779,high_frequency,tier_2,2024-06-16,20,4,True,True
U304780,high_frequency,tier_3,2025-11-18,12,3,True,True
U304781,lapsed,tier_3,2024-09-01,4,110,False,False
U304782,active,tier_1,2026-01-04,7,20,True,False
U304783,lapsed,tier_2,2024-06-02,6,117,False,False
U304784,active,tier_3,2024-06-07,5,10,True,False
U304785,new,tier_1,2026-02-22,0,9999,False,False
U304786,high_frequency,tier_2,2025-10-26,20,3,True,True
U304787,active,tier_1,2024-08-24,6,20,False,False
U304788,lapsed,tier_1,2024-09-20,4,176,False,True
U304789,active,tier_2,2025-11-22,6,10,True,True
U304790,new,tier_1,2024-05-20,0,9999,True,False
U304791,active,tier_1,2025-09-29,5,16,True,False
U304792,lapsed,tier_1,2024-11-30,4,149,True,False
U304793,active,tier_2,2025-09-14,5,7,False,False
U304794,high_frequency,tier_2,2026-02-11,13,0,True,True
U304795,lapsed,tier_3,2024-06-25,4,64,True,False
U304796,new,tier_1,2025-01-19,0,9999,True,True
U304797,lapsed,tier_2,2025-01-03,2,141,True,True
U304798,high_frequency,tier_1,2024-11-05,19,1,True,False
U304799,lapsed,tier_2,2024-06-16,6,128,False,False
U304800,new,tier_2,2025-06-26,0,9999,False,False
U304801,active,tier_2,2025-06-30,5,18,False,True
U304802,new,tier_2,2025-11-12,0,9999,False,False
U304803,active,tier_2,2026-02-17,4,16,True,False
U304804,new,tier_1,2024-05-02,0,9999,True,False
U304805,active,tier_3,2024-11-06,7,8,True,True
U304806,high_frequency,tier_3,2025-01-01,19,2,True,True
U304807,active,tier_1,2025-12-14,9,20,True,True
U304808,active,tier_3,2025-09-20,7,12,True,True
U304809,lapsed,tier_1,2024-10-10,1,115,False,False
U304810,new,tier_1,2024-06-17,0,9999,False,False
U304811,lapsed,tier_3,2025-08-26,7,104,True,False
U304812,high_frequency,tier_1,2024-08-18,22,1,False,True
U304813,active,tier_1,2025-12-10,5,13,False,False
U304814,active,tier_1,2025-04-21,12,15,False,True
U304815,high_frequency,tier_1,2025-11-17,24,0,True,True
U304816,high_frequency,tier_2,2025-07-16,15,3,False,False
U304817,new,tier_1,2025-05-21,0,9999,False,False
U304818,active,tier_1,2025-11-13,3,5,True,False
U304819,active,tier_2,2024-12-06,2,19,True,False
U304820,new,tier_3,2024-05-08,0,9999,True,True
U304821,high_frequency,tier_1,2024-07-24,17,1,False,True
U304822,high_frequency,tier_1,2026-01-14,29,3,True,False
U304823,new,tier_1,2025-10-21,0,9999,True,True
U304824,active,tier_1,2025-08-13,7,8,True,False
U304825,high_frequency,tier_3,2024-07-24,18,1,True,True
U304826,active,tier_2,2025-03-10,4,3,True,False
U304827,active,tier_1,2026-03-01,7,16,True,True
U304828,active,tier_2,2025-03-27,9,20,True,True
U304829,active,tier_2,2025-04-07,9,10,True,False
U304830,lapsed,tier_1,2024-08-17,3,150,True,False
U304831,active,tier_3,2024-11-09,5,18,False,False
U304832,high_frequency,tier_3,2025-05-02,23,3,True,False
U304833,active,tier_2,2024-09-21,6,5,False,True
U304834,lapsed,tier_2,2024-08-20,3,155,True,False
U304835,new,tier_1,2024-10-29,0,9999,False,False
U304836,active,tier_2,2024-04-26,6,16,False,True
U304837,lapsed,tier_1,2025-08-06,2,75,False,False
U304838,active,tier_2,2024-11-10,8,15,False,False
U304839,lapsed,tier_1,2025-07-26,0,157,False,False
U304840,lapsed,tier_2,2024-07-02,5,149,False,False
U304841,lapsed,tier_1,2024-07-10,6,99,True,False
U304842,new,tier_3,2025-11-24,0,9999,True,True
U304843,high_frequency,tier_2,2025-07-12,18,2,True,True
U304844,lapsed,tier_1,2024-05-01,7,171,False,False
U304845,active,tier_2,2026-02-07,5,18,False,False
U304846,active,tier_1,2026-02-19,3,7,False,False
U304847,lapsed,tier_1,2025-01-27,6,156,True,False
U304848,lapsed,tier_2,2025-02-09,2,85,True,False
U304849,high_frequency,tier_2,2025-12-12,22,2,True,True
U304850,lapsed,tier_1,2024-05-28,4,60,False,False
U304851,active,tier_1,2024-06-09,8,20,False,False
U304852,new,tier_1,2025-03-06,0,9999,False,False
U304853,high_frequency,tier_2,2025-07-27,23,2,False,True
U304854,new,tier_2,2025-12-16,0,9999,True,True
U304855,high_frequency,tier_1,2024-09-12,19,4,False,True
U304856,active,tier_1,2025-03-08,10,15,False,False
U304857,lapsed,tier_1,2025-07-25,6,84,True,False
U304858,lapsed,tier_1,2025-04-02,3,112,False,False
U304859,high_frequency,tier_1,2024-10-23,14,1,True,True
U304860,lapsed,tier_3,2025-12-26,3,62,False,False
U304861,active,tier_1,2025-10-02,6,18,True,False
U304862,new,tier_1,2025-01-24,0,9999,True,False
U304863,new,tier_3,2026-02-01,0,9999,True,False
U304864,lapsed,tier_2,2025-05-13,5,63,False,True
U304865,active,tier_1,2026-02-28,4,10,False,True
U304866,active,tier_2,2024-05-29,7,15,False,False
U304867,new,tier_1,2025-01-24,0,9999,False,False
U304868,active,tier_3,2026-03-01,9,17,False,True
U304869,lapsed,tier_1,2025-12-09,4,88,False,False
U304870,high_frequency,tier_2,2024-09-09,12,1,False,False
U304871,active,tier_1,2025-10-21,7,20,True,True
U304872,lapsed,tier_3,2024-12-23,5,166,False,False
U304873,lapsed,tier_1,2024-10-20,5,69,False,False
U304874,lapsed,tier_1,2025-02-07,2,149,True,True
U304875,high_frequency,tier_1,2024-10-13,25,3,True,True
U304876,active,tier_1,2024-10-02,4,12,False,False
U304877,active,tier_2,2025-05-26,7,11,True,False
U304878,high_frequency,tier_1,2024-05-27,19,4,False,True
U304879,active,tier_2,2024-09-19,10,13,True,False
U304880,new,tier_1,2025-01-10,0,9999,True,True
U304881,high_frequency,tier_1,2025-12-19,22,0,True,True
U304882,new,tier_1,2024-12-08,0,9999,True,True
U304883,new,tier_2,2024-08-28,0,9999,False,False
U304884,active,tier_3,2024-05-10,6,13,False,True
U304885,active,tier_1,2025-02-04,9,9,False,False
U304886,new,tier_1,2025-12-17,0,9999,False,False
U304887,lapsed,tier_2,2026-01-12,6,62,False,False
U304888,active,tier_2,2025-03-23,12,19,True,False
U304889,lapsed,tier_2,2025-03-25,4,114,False,False
U304890,lapsed,tier_1,2025-12-18,2,131,False,False
U304891,lapsed,tier_2,2024-06-10,6,112,False,False
U304892,new,tier_1,2026-01-07,0,9999,True,True
U304893,lapsed,tier_2,2025-07-12,2,160,False,False
U304894,lapsed,tier_1,2024-08-05,4,79,False,False
U304895,high_frequency,tier_2,2025-04-03,26,1,True,False
U304896,lapsed,tier_3,2024-12-17,1,129,True,False
U304897,lapsed,tier_1,2025-09-08,4,94,True,True
U304898,active,tier_2,2025-11-25,6,19,True,True
U304899,lapsed,tier_3,2024-06-23,8,106,False,False
U304900,active,tier_2,2024-12-03,10,15,True,False
U304901,new,tier_2,2025-03-11,0,9999,False,False
U304902,new,tier_2,2025-05-04,0,9999,False,False
U304903,active,tier_2,2024-10-03,4,20,True,True
U304904,active,tier_1,2024-06-10,4,8,False,False
U304905,lapsed,tier_2,2026-02-12,4,113,False,False
U304906,active,tier_1,2025-03-28,7,8,True,True
U304907,lapsed,tier_3,2025-12-31,2,107,False,False
U304908,active,tier_1,2024-10-30,8,7,False,False
U304909,active,tier_1,2024-09-08,8,9,True,True
U304910,active,tier_3,2025-11-01,4,14,False,False
U304911,high_frequency,tier_2,2026-02-11,21,0,False,True
U304912,active,tier_2,2026-02-03,3,12,True,False
U304913,active,tier_1,2025-04-12,4,20,True,False
U304914,active,tier_2,2024-05-20,12,8,True,True
U304915,active,tier_1,2025-02-02,5,20,False,False
U304916,active,tier_2,2025-01-29,8,14,False,True
U304917,active,tier_1,2025-04-23,7,6,False,True
U304918,lapsed,tier_1,2025-05-02,4,120,False,False
U304919,active,tier_2,2024-07-22,6,10,True,True
U304920,lapsed,tier_2,2025-06-13,5,143,False,False
U304921,new,tier_1,2026-02-08,0,9999,True,False
U304922,high_frequency,tier_2,2024-11-28,29,3,False,True
U304923,lapsed,tier_2,2024-09-26,6,128,False,False
U304924,new,tier_3,2024-07-03,0,9999,False,True
U304925,active,tier_2,2024-06-17,7,10,True,True
U304926,high_frequency,tier_1,2024-09-07,23,4,False,True
U304927,active,tier_3,2025-06-01,3,10,False,True
U304928,high_frequency,tier_2,2026-02-13,22,4,False,True
U304929,new,tier_3,2025-10-03,0,9999,False,False
U304930,active,tier_1,2025-03-29,8,3,False,False
U304931,active,tier_3,2024-05-15,4,8,False,True
U304932,active,tier_1,2024-11-02,6,3,True,True
U304933,active,tier_1,2025-07-05,6,19,True,True
U304934,high_frequency,tier_3,2024-09-02,23,0,True,True
U304935,active,tier_1,2024-07-08,4,14,False,False
U304936,lapsed,tier_2,2025-05-26,5,110,True,False
U304937,active,tier_1,2025-02-19,3,9,True,True
U304938,active,tier_1,2026-01-19,4,18,True,True
U304939,new,tier_1,2025-10-03,0,9999,False,True
U304940,active,tier_1,2024-10-15,11,8,True,False
U304941,lapsed,tier_3,2024-05-01,4,90,False,False
U304942,new,tier_2,2024-12-17,0,9999,True,False
U304943,active,tier_1,2024-06-06,8,18,False,True
U304944,lapsed,tier_3,2025-04-01,1,104,False,False
U304945,active,tier_1,2024-09-13,7,4,True,True
U304946,lapsed,tier_1,2024-07-20,2,68,True,True
U304947,new,tier_1,2025-12-26,0,9999,True,False
U304948,active,tier_3,2026-02-28,5,18,True,True
U304949,lapsed,tier_1,2024-06-26,4,165,False,False
U304950,lapsed,tier_1,2024-07-18,6,107,False,False
U304951,high_frequency,tier_3,2025-07-30,19,0,False,True
